original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Puddefjordsbroen",60.3844292,5.317755539662114,"Puddefjordsbroen, Fyllingsdalsveien, 5056 Bergen",Puddefjordsbroen,Laksevåg,Fyllingsdalsveien,5056,Gyldenpris,Vestland,Bergen,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Råde",59.33168605,10.842334261608071,"Råde",,,,,,Østfold,Råde,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rælingen",59.89101135,11.078987832315171,"Rælingen",,,,,,Akershus,Rælingen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rafsbotn",70.0195497,23.5327746,"9538 Rafsbotn - Rässivuono (Alta)",Rafsbotn - Rässivuono,,,9538,,Finnmark,Alta,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rakke",58.98235,10.0333417,"Rakke, Stavern",Rakke,,,3290,Rakke,Vestfold,Stavern,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rakkestad",59.36031595,11.421125079931825,"Rakkestad",,,,,,Østfold,Rakkestad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ramberg",68.6332821,14.6253039,"Ramberg (Ramberg)",Ramberg,,,,,Nordland,Ramberg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rånåsfoss",60.0300793,11.3299803,"Rånåsfoss, Auli",Rånåsfoss,,,1927,Rånåsfoss,Akershus,Auli,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Redalen",60.891625,10.6671962,"Redalen (Redalen)",Redalen,,,,,Innlandet,Redalen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Reinvatnet i Sørreisa",69.145565,18.157305,"Sorreisa (Sørreisa), Troms og Finnmark",,Sorreisa,,,,,Sørreisa,Troms og Finnmark,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Rennebu",62.7662727,9.887330034184988,"Rennebu",,,,,,Trøndelag,Rennebu,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rensvik",63.0960446,7.816946,"6521 Rensvik (Rensvik)",Rensvik,,,6521,,Møre og Romsdal,Rensvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Repparfjord, Kvalsund",70.45,24.28333,"Hammerfest (Repparfjord), Troms og Finnmark",,Hammerfest,,,,,Repparfjord,Troms og Finnmark,Norway,,no,,0,,,https://www.whosonfirst.org/docs/licenses/
"Resdalsseter.",,,,,,,,,,,,,,,,,,,
"Ridabu",60.8014356,11.1303364,"2322 Ridabu (Ridabu)",Ridabu,,,2322,,Innlandet,Ridabu,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ringebu",61.5572191,10.364927458738272,"Ringebu",,,,,,Innlandet,Ringebu,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ringerike",60.327406249999996,10.021763528256955,"Ringerike",,,,,,Buskerud,Ringerike,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ringsaker",60.9850657,10.84452823847775,"Ringsaker",,,,,,Innlandet,Ringsaker,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rissa",63.5842624,9.959178,"Rissa (Rissa)",Rissa,,,,,Trøndelag,Rissa,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Risvollan",63.3948812,10.4296417,"Risvollan, Trondheim",Risvollan,Lerkendal,,7036,Risvollan,Trøndelag,Trondheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rjukan",59.8786976,8.5941579,"3660 Rjukan",Rjukan,,,3660,,Telemark,Rjukan,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rødtvedt, Oslo",59.9532084,10.8545724,"Rødtvedt gård N, Sandåsveien, 0956 Oslo",Rødtvedt gård N,,Sandåsveien,0956,Grorud,,Oslo,,Norway,1,no,,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rognes",63.0076274,10.4522657,"7295 Rognes (Rognes)",Rognes,,,7295,,Trøndelag,Rognes,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rollag",60.01567265,9.208074285034133,"Rollag",,,,,,Buskerud,Rollag,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rollag, Numedal",69.5691659,20.5911524,"Numedal, Kåfjord",Numedal,,,,Numedal,Troms,Kåfjord,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Romsdalsfjorden",,,,,,,,,,,,,,,,,,,
"Røra",63.8583693,11.4006052,"Røra (Røra)",Røra,,,,,Trøndelag,Røra,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Røros sentrum",62.574732,11.380198,"Roros (Roros), Trøndelag",,Roros,,,,,Roros,Trøndelag,Norway,0.63,no,,0.63,,,https://www.whosonfirst.org/docs/licenses/
"Røros",62.569515100000004,11.660436507014776,"Røros",,,,,,Trøndelag,Røros,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rørvik",64.8615745,11.2379128,"7900 Rørvik",Rørvik,,,7900,,Trøndelag,Rørvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"ROTA ved Malviklandet",,,,,,,,,,,,,,,,,,,
"Røverdalen",,,,,,,,,,,,,,,,,,,
"Rudeløkka, Oslo",,,,,,,,,,,,,,,,,,,
"Rudsbygd, Follebu",61.23333,10.28333,"Gausdal (Follebu), Innlandet",,Gausdal,,,,,Follebu,Innlandet,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Rydningen, 7000 Tr.heim.",63.387227,10.35552,"Rydningen, Trondheim",,Trondheim,Rydningen,,,,Trondheim,Trøndelag,Norway,0.4444444444444444,no,0.4444444444444444,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rygge, Moss",59.3779677,10.7480223,"Rygge, Stasjonsveien, 1580 Rygge",Rygge,,Stasjonsveien,1580,Halmstad,Østfold,Rygge,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rykene",58.4098638,8.637409,"4821 Rykene (Rykene)",Rykene,,,4821,,Agder,Rykene,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sædalen, Fana",60.349924,5.392715864936441,"Sædalen skole, Nye Sædalsveien, 5099 Bergen",Sædalen skole,Fana,Nye Sædalsveien,5099,,Vestland,Bergen,,Norway,1,no,0.3969,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Saksehaug",,,,,,,,,,,,,,,,,,,
"Sakshaug",63.8743855,11.2741767,"7670 Sakshaug (Straumen)",Sakshaug,,,7670,,Trøndelag,Straumen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Saltstraumen",67.2339019,14.6257317,"Saltstraumen - Stuorstrávve - Stuorrastrávve (Saltstraumen - Stuorstrávve - Stuorrastrávve)",Saltstraumen - Stuorstrávve - Stuorrastrávve,,,,,Nordland,Saltstraumen - Stuorstrávve - Stuorrastrávve,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Saltvik",59.3834666,5.4736005,"Saltvik, Førland",Saltvik,,,5570,Saltvik,Rogaland,Førland,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Samdalen",60.3701843,5.3042552,"Samdalen, Bergen",Samdalen,Fyllingsdalen,,5146,Samdalen,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Samsjøen i Ådalen",63.087472,10.690686,"Samsjøen naturreservat, Midtre Gauldal",,,Samsjøen naturreservat,,,,Midtre Gauldal,Trøndelag,Norway,0.3969,no,,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sandbakken, Stryn",61.906336,6.718692,"Stryn (Stryn), Vestland",,Stryn,,,,,Stryn,Vestland,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Sandefjord",59.07990035,10.28043216859497,"Sandefjord",,,,,,Vestfold,Sandefjord,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sandnes",58.983132049999995,6.394641047340787,"Sandnes",,,,,,Rogaland,Sandnes,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sandøysund",,,,,,,,,,,,,,,,,,,
"Sandvika",59.8921158,10.5249914,"1337 Sandvika",Sandvika,,,1337,,Akershus,Sandvika,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sandviksbroen, Drammensvn",,,,,,,,,,,,,,,,,,,
"Santa Ponza, Spania",59.941899,10.482188,"Santa´s Cruise, Baerum",,,Santa´s Cruise,,,,Baerum,Viken,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sarpsborg",59.254955,11.229781140849298,"Sarpsborg",,,,,,Østfold,Sarpsborg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Saupstad",68.2536972,13.6470779,"Saupstad (Saupstad)",Saupstad,,,,,Nordland,Saupstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Selbustrand",63.248871,10.9515849,"Selbustrand, Selbu",Selbustrand,,,7584,Selbustrand,Trøndelag,Selbu,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Seljord",59.57344535,8.512253409438468,"Seljord",,,,,,Telemark,Seljord,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Selvbyggervn. Oslo 5",,,,,,,,,,,,,,,,,,,
"Sem",59.2821273,10.3301166,"3170 Sem (Sem)",Sem,,,3170,,Vestfold,Sem,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sendsjøen",,,,,,,,,,,,,,,,,,,
"Setskogen",,,,,,,,,,,,,,,,,,,
"Siljan",59.30989905,9.68941570620385,"3748 Siljan",,,,3748,,Telemark,Siljan,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sinsenkrysset",62.9944528,8.8239215,"Sinsenkrysset, Mogstad, Møre og Romsdal",Sinsenkrysset,,,,,Møre og Romsdal,Mogstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sjetnhaugan",63.369096,10.396615,"Sjetnhaugan, Lykkmarka, 7081 Trondheim",Sjetnhaugan,Lerkendal,Lykkmarka,7081,Sjetnmarka,Trøndelag,Trondheim,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skansen brannstasj.",69.65291504999999,18.964263079367846,"Skansen, Søndre Tollbodgate, 9008 Tromsø",Skansen,Vervet,Søndre Tollbodgate,9008,Nordbyen,Troms,Tromsø,Troms og Finnmark,Norway,,no,,0.56,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skansen branstasjon",69.65291504999999,18.964263079367846,"Skansen, Søndre Tollbodgate, 9008 Tromsø",Skansen,Vervet,Søndre Tollbodgate,9008,Nordbyen,Troms,Tromsø,Troms og Finnmark,Norway,,no,,0.56,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skardalsvann, Oppdal",62.593324,9.688246,"Oppdal (Oppdal), Trøndelag",,Oppdal,,,,,Oppdal,Trøndelag,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Skarde",62.1607833,5.936628,"Skarde, Lauvstad",Skarde,,,6133,Skarde,Møre og Romsdal,Lauvstad,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skarnes",60.2539143,11.6848561,"2100 Skarnes (Skarnes)",Skarnes,,,2100,,Innlandet,Skarnes,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skarvevatnet",61.8334884,5.864737220001279,"Skarvevatnet, Gloppen, Vestland",Skarvevatnet,,,,,Vestland,Gloppen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skeikampen",61.333291,10.089478,"Skeikampen fjellandsby, Gausdal",,,Skeikampen fjellandsby,,,,Gausdal,Innlandet,Norway,,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ski",59.7199326,10.8382736,"1424 Ski",Ski,,,1424,,Akershus,Ski,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skien",59.2662883,9.531135447537467,"Skien",,,,,,Telemark,Skien,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skjåk",61.9349863,7.914535802948706,"Skjåk",,,,,,Innlandet,Skjåk,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skjetnemarka",,,,,,,,,,,,,,,,,,,
"Skjetten",59.9675537,11.000441,"2013 Skjetten (Skjetten)",Skjetten,,,2013,,Akershus,Skjetten,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skjevstad, Tomma",60.65659,10.82255,"Vestre Skjevstad, Ostre Toten, Innlandet",Vestre Skjevstad,,,,,,Ostre Toten,Innlandet,Norway,,no,,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Skjoldtun",60.3039459,5.3376707,"Spar Skjoldtun, Skjoldstølen, 5236 Bergen",Spar Skjoldtun,Fana,Skjoldstølen,5236,Nesttun,Vestland,Bergen,Vestland,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skorpa",79.65862874999999,10.709248442710262,"Skorpa fuglereservat, Svalbard",Skorpa fuglereservat,,,,,,,Svalbard,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skorstad",64.579588,11.189931,"Skorstad (Skorstad)",Skorstad,,,,,Trøndelag,Skorstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skotterud",59.9857808,12.1235101,"2230 Skotterud (Skotterud)",Skotterud,,,2230,,Innlandet,Skotterud,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skovgård, Charlottenlund",63.4281167,10.4951917,"Skovgård, 7058 Trondheim",Skovgård,Østbyen,,7058,Charlottenlund,Trøndelag,Trondheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skøyenmoen, Ilseng",,,,,,,,,,,,,,,,,,,
"Skråfjord",,,,,,,,,,,,,,,,,,,
"Skullerud, Oslo",59.8646673,10.8402201,"Skullerud, Oslo",Skullerud,,,0694,Skullerud,,Oslo,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skurdalen",60.4686527,8.2241666,"Skurdal (Skurdal)",Skurdal,,,,,Buskerud,Skurdal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Skyåsvn. i Tr.heim",69.9480206,23.186483,"The Rock Art of Alta, Altaveien, 9512 Alta",The Rock Art of Alta,,Altaveien,9512,Hjemmeluft øvre,Finnmark,Alta,Troms og Finnmark,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Slagen",59.3039116,10.4423654,"3123 Slagen (Tønsberg)",Slagen,,,3123,,Vestfold,Tønsberg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Slåstad",60.2796599,11.7702139,"Slåstad, Sør-Odal",Slåstad,,,2110,Slåstad,Innlandet,Sør-Odal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Slettevik",59.76608,5.16722,"Slettevik, Bomlo, Vestland",Slettevik,,,,,,Bomlo,Vestland,Norway,1,no,,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Slettheia, 4620 Vågsbygd",58.123652347,7.945734574,"4620 Kristiansand",,,,4620,,Agder,Kristiansand,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Snarum",60.0234599,9.8755676,"Snarum (Snarum)",Snarum,,,,,Buskerud,Snarum,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Snippen, Alstadhaug",65.927725,12.463142,"Snippen, Søvikveien, 8804 Alstahaug",Snippen,,Søvikveien,8804,Søvikstranda,Nordland,Alstahaug,Nordland,Norway,0.81,no,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sofiesgt.",,,,,,,,,,,,,,,,,,,
"Sognefjorden",61.177585,6.695892933628757,"Sognefjorden, 6848",Sognefjorden,,,6848,,,,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Solborgvannet",,,,,,,,,,,,,,,,,,,
"Solbrå, Leirsund",59.988417,11.107228,"Lillestrøm (Leirsund), Viken",,Lillestrøm,,,,,Leirsund,Viken,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Sollien, Bergen",60.3696218,5.3678539,"Sollien, 5096 Bergen",Sollien,Årstad,Sollien,5096,Landås,Vestland,Bergen,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Solør",69.1212223,18.7518888,"Solør, Målselv",Solør,,,,Solør,Troms,Målselv,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Solvang",63.0965401,9.2329563,"Solvang (Solvang)",Solvang,,,,,Trøndelag,Solvang,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sommerset, Sørfold",67.5451561,15.6590776,"Sommerset",Sommerset,,Sommerset,,,Nordland,Sommerset,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Søndre Aulie",60.1923507,10.7335391,"Søndre Lauvlia, 2743 Søndre Lauvlia",Søndre Lauvlia,,,2743,,Akershus,Søndre Lauvlia,Viken,Norway,0.567,no,,0.5103,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Songe",58.4736964,8.7985478,"Songe, Arendal",Songe,,,4842,Songe,Agder,Arendal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sonvatnet",63.3828904,11.429974241641512,"Ytre Sonvatnet, Stjørdal, Trøndelag",Ytre Sonvatnet,,,,,Trøndelag,Stjørdal,,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sør-Gardermoen postkontor",69.564227,29.720778,"Sor-Varanger, Troms og Finnmark",,,,,,,Sor-Varanger,Troms og Finnmark,Norway,0.3969,no,,0.099225,,,https://www.whosonfirst.org/docs/licenses/
"Sør Yemen",60.224164,11.757689,"Sor-Odal, Innlandet",,,,,,,Sor-Odal,Innlandet,Norway,0.63,no,,0.42000000000000004,,,https://www.whosonfirst.org/docs/licenses/
"Sørbyhaugen, Oslo",59.9374503,10.6759282,"Sørbyhaugen, 0379 Oslo",Sørbyhaugen,Nedre Smestad,Sørbyhaugen,0379,Ullern,,Oslo,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sortland",68.76729605,15.367917868560635,"Sortland",,,,,,Nordland,Sortland,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sørum",60.0059114,11.2315511,"1923 Sørum (Sørum)",Sørum,,,1923,,Akershus,Sørum,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Søtefjell",,,,,,,,,,,,,,,,,,,
"Sousse",,,,,,,,,,,,,,,,,,,
"Spareland vMoss",69.725136,30.071372,"Spareland, Prestøyveien, 9901 Kirkenes",Spareland,Saga,Prestøyveien,9901,,Finnmark,Kirkenes,Troms og Finnmark,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Spedalen",58.3693834,8.6116568,"Spedalen, Grimstad",Spedalen,,,4885,Spedalen,Agder,Grimstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Spydeberg",59.6152567,11.0788072,"1820 Spydeberg (Spydeberg)",Spydeberg,,,1820,,Østfold,Spydeberg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"St. Hanshaugen i Oslo",59.9179144,10.7375902,"St. Olavs gate, 0164 Oslo",St. Olavs gate,Tullin,St. Olavs gate,0164,Sentrum,,Oslo,,Norway,1,no,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stabekk",59.9083417,10.6015667,"Stabekk, Bærum",Stabekk,,,1368,Stabekk,Akershus,Bærum,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stampen",60.5284543,11.9759426,"Stampen (Stampen)",Stampen,,,,,Innlandet,Stampen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stange",60.6244351,11.383120762784838,"Stange",,,,,,Innlandet,Stange,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stavanger lufthavn, Sola",58.8822239,5.6262353,"Stavanger lufthavn, Flyplassvegen, 4055 Sola",Stavanger lufthavn,,Flyplassvegen,4055,,Rogaland,Sola,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stavanger",58.9699675,5.7318101,"Stavanger",,,,,,Rogaland,Stavanger,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stavern",58.9983397,10.0360061,"3290 Stavern",Stavern,,,3290,,Vestfold,Stavern,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stavsjø",60.8055968,10.8391555,"2353 Stavsjø (Stavsjø)",Stavsjø,,,2353,,Innlandet,Stavsjø,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Steinestø - Knarvik",60.546916,5.28275,"Alver (Knarvik), Vestland",,Alver,,,,,Knarvik,Vestland,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Steinkjer",64.050737,11.481908998592733,"Steinkjer",,,,,,Trøndelag,Steinkjer,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stemalen, Tønsberg",,,,,,,,,,,,,,,,,,,
"Stenb.Haugen",,,,,,,,,,,,,,,,,,,
"Stjørdal",63.4627028,11.134472299094192,"Stjørdal",,,,,,Trøndelag,Stjørdal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stokke",59.2223339,10.3006809,"3160 Stokke (Stokke)",Stokke,,,3160,,Vestfold,Stokke,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Storbukt, Honningsvåg",70.979242,25.975853,"Nordkapp (Honningsvåg), Troms og Finnmark",,Nordkapp,,,,,Honningsvåg,Troms og Finnmark,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Stord",59.82502055,5.488370639966453,"Stord",,,,,,Vestland,Stord,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stordalsvannet",58.64193,9.06853,"Størdalsvannet, Tvedestrand, Agder",Størdalsvannet,,,,,,Tvedestrand,Agder,Norway,,no,,0,,CC BY 4.0,https://www.geonames.org/datasources/
"Storvågan, Kabelvåg",68.2078511,14.454021027894658,"Storvåganveien, 8310 Kabelvåg",Storvågan,,Storvåganveien,8310,,Nordland,Kabelvåg,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stovner",59.9580238,10.91755780622421,"Stovner, Oslo",,,,,Stovner,,Oslo,Stovner,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stovnerbakken, Oslo 5",59.95465,10.935802,"Stovnerbakken, Høybråten, Oslo",Stovnerbakken,Oslo,,,Høybråten,,Oslo,Oslo,Norway,1,no,,0.96,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stranda",62.1678462,6.930213683468532,"Stranda",,,,,,Møre og Romsdal,Stranda,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Strandveien,  2300 Hamar",60.804767,11.063506,"Hamar (Hamar), Innlandet",,Hamar,,,,,Hamar,Innlandet,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Strandveien, 2300 Hamar",60.804767,11.063506,"Hamar (Hamar), Innlandet",,Hamar,,,,,Hamar,Innlandet,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Straumen",63.3321928,8.0749565,"Straumen (Straumen)",Straumen,,,,,Møre og Romsdal,Straumen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Straumsjøen",68.6947074,14.4658427,"Straumsjøen, Straume",Straumsjøen,,,,Straumsjøen,Nordland,Straume,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Strømsbu v/Arendal",58.4566587,8.7527469,"Strømsbu, Arendal",Strømsbu,,,4839,Strømsbu,Agder,Arendal,,Norway,1,no,,0.25,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Stryn",61.8218058,6.802968514467588,"Stryn",,,,,,Vestland,Stryn,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sulafjellet",64.89861,10.79667,"Sulafjellet, Nærøysund, Trøndelag",Sulafjellet,,,,,,Nærøysund,Trøndelag,Norway,,no,,0,,CC BY 4.0,https://www.geonames.org/datasources/
"Sulitjelma",67.1329051,16.0773781,"Sulitjelma - Sulisjielmmá (Sulitjelma - Sulisjielmmá)",Sulitjelma - Sulisjielmmá,,,,,Nordland,Sulitjelma - Sulisjielmmá,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
