original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Bergen, Norway",60.3943055,5.3259192,"Bergen, Norway",,,,,,Vestland,,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bergenhus, Bergen, Norway",60.407050999999996,5.294390595556644,"Bergenhus, Bergen, Norway",,Bergenhus,,,,Vestland,Bergenhus,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Berger, Norway",59.5448629,10.3807984,"3075 Berger (Berger), Norway",,Berger,,,3075,Buskerud,,Berger,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bertnes, Norway",67.2852304,14.5766152,"8028 Bertnes (Bodø - Bådåddjo), Norway",,Bertnes,,,8028,Nordland,,Bodø - Bådåddjo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Billingstad, Norway",59.8743137,10.4906908,"Billingstad, Asker, Norway",,Billingstad,,Billingstad,1396,Akershus,,Asker,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Birkeland, Norway",58.330797,8.2320026,"4760 Birkeland (Birkeland), Norway",,Birkeland,,,4760,Agder,,Birkeland,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bislet, Norway",59.9255533,10.7318943,"Bislett, Oslo, Norway",,Bislett,,Bislett,0168,,,Oslo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bjarkøy, Norway",68.954014,16.6997419,"Veten, Sandsøy, Bjarkøy Kommune, 9425 Harstad, Norway",,"Veten, Sandsøy, Bjarkøy Kommune",,,9425,Troms,,Harstad,,,Norway,no,0.7290000000000001,0.7290000000000001,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bjelland, Stord, Norway",59.77336,5.495746,"Bjelland, Kjøtteinsvegen, 5411 Leirvik, Norway",,Bjelland,Kjøtteinsvegen,Bjelland,5411,Vestland,Stord,Leirvik,Vestland,1,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bjorbekk, Norway",58.4397993,8.7024523,"Bjorbekk, Arendal, Norway",,Bjorbekk,,Bjorbekk,4824,Agder,,Arendal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bjøringvann, Norway",,,,,,,,,,,,,,,,,,,,
"Bjørkelangen, Norway",59.8834497,11.5660867,"1940 Bjørkelangen (Bjørkelangen), Norway",,Bjørkelangen,,,1940,Akershus,,Bjørkelangen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bjørnsvik 4500 Mandal, Norway",58.0268181,7.4534802,"4514 Mandal, Norway",,Mandal,,,4514,Agder,,Mandal,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bjugn, Norway",63.7649663,9.808629,"7160 Bjugn (Bjugn), Norway",,Bjugn,,,7160,Trøndelag,,Bjugn,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Blakset, Norway",61.8599076,6.5313049,"6795 Blakset (Blakset), Norway",,Blakset,,,6795,Vestland,,Blakset,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Blommenholm, Norway",59.9001582,10.5522286,"Blommenholm, Sandvika, Norway",,Blommenholm,,Blommenholm,1365,Akershus,,Sandvika,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bodø flyplass, Norway",67.277773,14.394943,"Bodo (Bodo), Nordland, Norway",,,,,,,Bodo,Bodo,Nordland,,Norway,no,0.63,0.63,,,https://www.whosonfirst.org/docs/licenses/
"Bodø, Norway",67.3094783,13.915441997137794,"Bodø, Norway",,,,,,Nordland,,Bodø,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bøler, Norway",59.7263346,11.1812777,"1912 Bøler (Bøler), Norway",,Bøler,,,1912,Akershus,,Bøler,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bollerud, Norway",59.6883268,9.847607,"3322 Bollerud (Bollerud), Norway",,Bollerud,,,3322,Buskerud,,Bollerud,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bøn, Eidsvoll, Norway",60.2922959,11.2126249,"Bønsbakken, 2073 Råholt, Norway",,Bøn,Bønsbakken,Bøn,2073,Akershus,,Råholt,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bøn, Norway",60.2912103,11.1983858,"Bøn, Råholt, Norway",,Bøn,,Bøn,2073,Akershus,,Råholt,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Borge, Stokke, Norway",59.2343718,10.277908,"Stokke Ravei, 3160 Stokke, Norway",,Stokke Ravei,Stokke Ravei,Skjee,3160,Vestfold,,Stokke,,0.3969,Norway,no,0.3969,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Børgefjell, Norway",70.54039,22.51302,"Borgefjell, Hasvik, Troms og Finnmark, Norway",,Borgefjell,,,,,,Hasvik,Troms og Finnmark,,Norway,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Borgenhøy, Holter, Norway",,,,,,,,,,,,,,,,,,,,
"Borgenhøy, Norway",,,,,,,,,,,,,,,,,,,,
"Borgestad, Norway",63.7121583,9.7351777,"Borgestad, Ørland, Norway",,Borgestad,,Borgestad,7140,Trøndelag,,Ørland,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Borgheim, Nøtterøy, Norway",59.2294611,10.4080217,"3140 Nøtterø (Tandstad), Norway",,Nøtterø,,,3140,Vestfold,,Tandstad,,,Norway,no,0.7875,0.7875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Borre kirke, Norway",59.3823335,10.459874764285713,"Borre kirke, Steinbrygga, 3184 Borre, Norway",,Borre kirke,Steinbrygga,Vasmarken,3184,Vestfold,Kirkebakken,Borre,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bøverbru, Norway",60.6662105,10.6771824,"2846 Bøverbru (Bøverbru), Norway",,Bøverbru,,,2846,Innlandet,,Bøverbru,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brandbu, Norway",60.4207532,10.5070018,"2760 Brandbu (Brandbu), Norway",,Brandbu,,,2760,Innlandet,,Brandbu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brandval, Norway",60.3157309,12.0181632,"2219 Brandval (Brandval), Norway",,Brandval,,,2219,Innlandet,,Brandval,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Braskereidfoss, Norway",60.7242592,11.8003898,"2435 Braskereidfoss (Braskereidfoss), Norway",,Braskereidfoss,,,2435,Innlandet,,Braskereidfoss,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bratsberg, Norway",63.349303,10.4824396,"Bratsberg, Trondheim, Norway",,Bratsberg,,,,Trøndelag,,Trondheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brattsberg, Norway",63.4905928,11.2568247,"Brattsberg, Stjørdal, Norway",,Brattsberg,,Brattsberg,,Trøndelag,,Stjørdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Breidalen, Norway",59.761789,7.4921039,"Breidalen, Norway",,Breidalen,,,,Telemark,,Breidalen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bremanger, Norway",61.848102850000004,5.057135182629548,"Bremanger, Norway",,,,,,Vestland,,Bremanger,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brennhaug, Gudbrandsdalen, Norway",59.6727667,11.0673417,"Gudbrandsdalen, Indre Østfold, Norway",,Gudbrandsdalen,,Gudbrandsdalen,1821,Østfold,,Indre Østfold,,,Norway,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Briskebyen tettsted, Norway",60.9035,9.63872,"Etnedal (Briskebyen), Innlandet, Norway",,,,,,,Etnedal,Briskebyen,Innlandet,,Norway,no,0.5,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Brønnøysund Flyplass, Norway",65.469115,12.216987,"Bronnoy (Bronnoysund), Nordland, Norway",,,,,,,Bronnoy,Bronnoysund,Nordland,,Norway,no,0.63,0.63,,,https://www.whosonfirst.org/docs/licenses/
"Brønnøysund, Norway",65.4748755,12.2116394,"8900 Brønnøysund, Norway",,Brønnøysund,,,8900,Nordland,,Brønnøysund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brøttemsmarka, Klæbu, Norway",64.08024,11.7357,"Steinkjer (Klaebu), Trøndelag, Norway",,,,,,,Steinkjer,Klaebu,Trøndelag,,Norway,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Brummunddal, Norway",,,,,,,,,,,,,,,,,,,,
"Brumundal, Norway",,,,,,,,,,,,,,,,,,,,
"Brumunddal, Norway",60.884916,10.9418392,"Brumunddal, Norway",,Brumunddal,,,,Innlandet,,Brumunddal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Burkelandsfjellet, Norway",60.5259322,5.4386457,"Burkelandsfjellet, 5281 Osterøy, Norway",,Burkelandsfjellet,,,5281,Vestland,,Osterøy,Vestland,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Buvollen, Norway",60.017882650000004,10.839179837767091,"Buvollen, Nittedal, Norway",,Buvollen,Buvollen,,,Akershus,,Nittedal,Viken,,Norway,no,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Byneset,, Norway",63.37258575,10.115856495642321,"Byneset, Trondheim, Trøndelag, Norway",,Byneset,,,,Trøndelag,,Trondheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dagali, Norway",60.4114528,8.4408805,"Dagali (Dagali), Norway",,Dagali,,,,Buskerud,,Dagali,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dagalifjell, Norway",60.369098,8.490314,"Torsetlia, Dagalivegen, Torsetlia, Norway",,Torsetlia,Dagalivegen,,,Buskerud,,Torsetlia,,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dal, Norway",60.2485635,11.2027904,"2072 Dal (Dal), Norway",,Dal,,,2072,Akershus,,Dal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dalen, Norway",59.4448745,8.0037607,"Dalen (Dalen), Norway",,Dalen,,,,Telemark,,Dalen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Darbu, Norway",59.6982808,9.799116,"3322 Darbu (Darbu), Norway",,Darbu,,,3322,Buskerud,,Darbu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Davangen, Norway",,,,,,,,,,,,,,,,,,,,
"Djupsjøen, Røros, Norway",62.5909546,11.550423620848054,"Djupsjøen, Røros, Trøndelag, Norway",,Djupsjøen,,,,Trøndelag,,Røros,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dokka, Norway",60.8347165,10.0739023,"2870 Dokka, Norway",,Dokka,,,2870,Innlandet,,Dokka,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dovre, Norway",62.11462645,9.440367091535318,"Dovre, Norway",,,,,,Innlandet,,Dovre,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drag, Norway",64.92925,11.0789254,"Drag (Drag), Norway",,Drag,,,,Trøndelag,,Drag,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drammen, Norway",59.6964936,10.175641950012762,"Drammen, Norway",,,,,,Buskerud,,Drammen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drangedal, Norway",59.09089375,8.9687835464674,"Drangedal, Norway",,,,,,Telemark,,Drangedal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drønen, Austevoll, Norway",60.0693078,5.1825517,"5394 Drøna (Drøna), Norway",,Drøna,,,5394,Vestland,,Drøna,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Duken, Nøtterøy, Norway",59.2294611,10.4080217,"3140 Nøtterø (Tandstad), Norway",,Nøtterø,,,3140,Vestfold,,Tandstad,,,Norway,no,0.7875,0.7875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dypådalen seter, Norway",,,,,,,,,,,,,,,,,,,,
"E18  Kragerø - Risør, Norway",58.871972,9.403197,"Kragero (Kragero), Vestfold og Telemark, Norway",,,,,,,Kragero,Kragero,Vestfold og Telemark,,Norway,no,0,,,,https://www.whosonfirst.org/docs/licenses/
"Eftasåsen 13, Norway",59.893524,10.853809,"Eftasåsen 20, 687 Oslo, Norway",20,,Eftasåsen,Opsal,687,,Oslo,Oslo,Oslo,,Norway,no,0.7,,© OpenAddresses contributors,BSD-3-Clause License,
"Egenes 53, Norway",58.3494548,6.9615777,"Egenes 53, 4480 Kvinesdal, Norway",53,,Egenes,Egenes,4480,Agder,,Kvinesdal,Agder,,Norway,no,1,,,,
"Egge, Steinkjer, Norway",64.0222953,11.4638594,"7725 Egge (Steinkjer), Norway",,Egge,,,7725,Trøndelag,,Steinkjer,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eggevammen, Steinkjer, Norway",,,,,,,,,,,,,,,,,,,,
"Eide Gård, 6180 Sæbø, Norway",59.25,6.18333,"Hjelmeland (Saebo), Rogaland, Norway",,,,,,,Hjelmeland,Saebo,Rogaland,,Norway,no,0.25,1,,,https://www.whosonfirst.org/docs/licenses/
"Eidsvåg, Norway",62.7766194,8.0651996,"6460 Eidsvåg (Eidsvåg), Norway",,Eidsvåg,,,6460,Møre og Romsdal,,Eidsvåg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eidsvågnesset, Norway",,,,,,,,,,,,,,,,,,,,
"Eidsvågsneset, Norway",60.44541,5.28154,"Eidsvågsneset, Bergen, Norway",,Eidsvågsneset,,,,,Bergen,Bergen,,,Norway,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Eidsvoll, Norway",60.41629645,11.255544249678406,"Eidsvoll, Norway",,,,,,Akershus,,Eidsvoll,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eigersund, Norway",58.40343595,5.925820265812268,"Eigersund, Norway",,,,,,Rogaland,,Eigersund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eikebygda, Norway",,,,,,,,,,,,,,,,,,,,
"Eikelandsosen, Norway",60.2407343,5.7450954,"5640 Eikelandsosen (Eikelandsosen), Norway",,Eikelandsosen,,,5640,Vestland,,Eikelandsosen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eiksmarka, Norway",59.946903,10.6260669,"Eiksmarka, Østerås, Norway",,Eiksmarka,,Eiksmarka,1359,Akershus,,Østerås,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eksingedalen, Norway",61.865372,10.211978,"Eksingedalen, 2477 Stor-Elvdal, Norway",,Eksingedalen,,Nyhus,2477,Innlandet,,Stor-Elvdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Elvebakken, Norway",68.6968222,16.9284473,"Elvebakken (Elvebakken), Norway",,Elvebakken,,,,Troms,,Elvebakken,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Elvegård, Norway",68.2563423,17.4025713,"Elvegården (Elvegården), Norway",,Elvegården,,,,Nordland,,Elvegården,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Elvenes, Kolvereid, Norway",64.86042,11.56312,"Elvenes, 7970 Kolvereid, Norway",,Elvenes,,Elvenes,7970,,,Kolvereid,Trøndelag,1,Norway,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Elvepromenaden, Trondheim, Norway",63.41247,10.41322,"Trondheim (Trondheim), Trøndelag, Norway",,,,,,,Trondheim,Trondheim,Trøndelag,,Norway,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Engerdal, Norway",61.973415700000004,11.940096197942015,"Engerdal, Norway",,,,,,Innlandet,,Engerdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Engrønningen, Nøtterø, Norway",59.2294611,10.4080217,"3140 Nøtterø (Tandstad), Norway",,Nøtterø,,,3140,Vestfold,,Tandstad,,,Norway,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Espelifjell, Norway",60.935556,9.575833,"Valdres, Etnedal, Espelifjell, Etnedal, Innlandet, Norway",,"Valdres, Etnedal, Espelifjell",,,,,,Etnedal,Innlandet,,Norway,no,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Espevær, Norway",59.5900345,5.1523325,"5444 Espevær (Espevær), Norway",,Espevær,,,5444,Vestland,,Espevær,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Etne, Norway",59.7985899,6.294994955666921,"Etne, Norway",,,,,,Vestland,,Etne,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Etterstadsletta, Norway",59.9092655,10.7996035,"Etterstadsletta, 0660 Oslo, Norway",,Etterstadsletta,,Gamle Oslo,0660,,,Oslo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fåberg, Norway",61.6716408,7.3269297,"Fåberg (Fåberg), Norway",,Fåberg,,,,Vestland,,Fåberg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fagernes, Norway",60.9860981,9.236413,"2900 Fagernes, Norway",,Fagernes,,,2900,Innlandet,,Fagernes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fagernesbroen, Norway",,,,,,,,,,,,,,,,,,,,
"Fagerstrand, Norway",59.7396833,10.5974391,"1454 Fagerstrand (Fagerstrand), Norway",,Fagerstrand,,,1454,Akershus,,Fagerstrand,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fana Høgre Almenskole, Norway",60.290324,5.319252,"Fana stadion, 5239 Radal, Norway",,,Fana stadion,,5239,,Bergen,Radal,Vestland,,Norway,no,0.45,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fantofthøyden, Norway",,,,,,,,,,,,,,,,,,,,
"Farberg, Norway",61.0916774,10.589489,"Farberg, Ringsaker, Norway",,Farberg,,Farberg,2616,Innlandet,,Ringsaker,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Farstad, Norway",68.1906027,13.6622111,"Farstad (Farstad), Norway",,Farstad,,,,Nordland,,Farstad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Farsund, Norway",58.038737299999994,6.584827355243855,"Farsund, Norway",,,,,,Agder,,Farsund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Faukstad, Norway",61.7108902,9.4231655,"Faukstad, Sel, Norway",,Faukstad,,Faukstad,2677,Innlandet,,Sel,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Feiring, Norway",60.4876024,11.156991,"2093 Feiring (Feiring), Norway",,Feiring,,,2093,Akershus,,Feiring,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Femunden, Norway",62.176309950000004,11.900075010419997,"Femunden, Innlandet, Norway",,Femunden,,,,Innlandet,,,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fetsundbrua, Norway",,,,,,,,,,,,,,,,,,,,
"Fevik, Norway",58.3806915,8.6769086,"4870 Fevik (Fevik), Norway",,Fevik,,,4870,Agder,,Fevik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fiane, Norway",58.8042522,9.0773465,"4993 Fiane (Fiane), Norway",,Fiane,,,4993,Agder,,Fiane,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fiksdal i Vestnes, Norway",62.6189428,6.852755,"Fiksdal post i butikk, Nakkedalsvegen, 6394 Fiksdalen, Norway",,Fiksdal post i butikk,Nakkedalsvegen,,6394,Møre og Romsdal,Nakkesjøen,Fiksdalen,,,Norway,no,0.81,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Finnbyen, Lofoten, Norway",70.49983,23.98277,"Hammerfest (Finnbyen), Troms og Finnmark, Norway",,,,,,,Hammerfest,Finnbyen,Troms og Finnmark,,Norway,no,0,,,,https://www.whosonfirst.org/docs/licenses/
"Fiskefelt v/Båtsfjord, Norway",59.8676431,10.4289234,"Skaugumsåsen V, Nedre Kanonvei, 1384 Tømmervika, Norway",,Skaugumsåsen V,Nedre Kanonvei,,1384,Akershus,,Tømmervika,Viken,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjellheim, Thingelstad, Norway",59.4175778,10.0118055,"Tingelstad, Larvik, Norway",,Tingelstad,,Tingelstad,,Vestfold,,Larvik,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjellstad, Bamble, Norway",59.0137889,9.7047861,"Fjellstad, Langesund, Norway",,Fjellstad,,Fjellstad,3961,Telemark,,Langesund,,,Norway,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjerdingby, Norway",59.921804,11.0738113,"2008 Fjerdingby (Fjerdingby), Norway",,Fjerdingby,,,2008,Akershus,,Fjerdingby,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjørangen, Norway",,,,,,,,,,,,,,,,,,,,
"Fjøsanger, Norway",60.3467972,5.3321972,"Fjøsanger, Bergen, Norway",,Fjøsanger,,Fjøsanger,5230,Vestland,Fyllingsdalen,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Flendalen i Trysil, Norway",61.328613,12.162299,"F6 Hytteheis I, Trysil, Norway",,,F6 Hytteheis I,,,,,Trysil,Innlandet,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Flesland, Norway",60.2932079,5.2113211,"Flesland, Bergen, Norway",,Flesland,,Flesland,5258,Vestland,Ytrebygda,Bergen,,,Norway,no,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Flisa, Norway",60.6131745,12.0108926,"2270 Flisa (Flisa), Norway",,Flisa,,,2270,Innlandet,,Flisa,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fløibanen, Norway",60.396408,5.330544,"Fløibanen, Bergen, Norway",,Fløibanen,,,,,Bergen,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fløien, Norway",60.394358,5.343555,"Fløien Folkerestaurant, Fløyfjellet, 5019 Bergen, Norway",,Fløien Folkerestaurant,Fløyfjellet,Martensgården,5019,Vestland,Bergenhus,Bergen,Vestland,,Norway,no,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fløyrestauranten, Norway",,,,,,,,,,,,,,,,,,,,
"Fluberg, Norway",60.7682194,10.2477333,"2862 Fluberg (Fluberg), Norway",,Fluberg,,,2862,Innlandet,,Fluberg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Follebu kirke, Norway",61.226014250000006,10.26770594435634,"Follebu kirke, Holsbakkan, 2656 Follebu, Norway",,Follebu kirke,Holsbakkan,Øvre Grimstad,2656,Innlandet,,Follebu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Follestad, Norway",62.1908168,6.2392055,"6156 Follestad (Follestad), Norway",,Follestad,,,6156,Møre og Romsdal,,Follestad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fon, Norway",59.4124765,10.2080226,"3175 Fon (Fon), Norway",,Fon,,,3175,Vestfold,,Fon,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fonåsfjellet, Norway",,,,,,,,,,,,,,,,,,,,
"Fonnes, Norway",60.8040502,4.9809917,"Fonnes, Austrheim, Norway",,Fonnes,,Fonnes,5953,Vestland,,Austrheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Forsanvatnet, Norway",67.91934,15.68374,"Forsanvatnet, Steigen, Nordland, Norway",,Forsanvatnet,,,,,,Steigen,Nordland,,Norway,no,0,,,CC BY 4.0,https://www.geonames.org/datasources/
"Fredheim, Nord Kisa, Norway",60.0282673,12.0908834,"2235 Kisa (Kisa), Norway",,Kisa,,,2235,Innlandet,,Kisa,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fredrikstad, Norway",59.2133614,10.9361604,"Fredrikstad, Norway",,,,,,Østfold,,Fredrikstad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Frogner, Norway",60.0245768,11.1024311,"2016 Frogner (Frogner), Norway",,Frogner,,,2016,Akershus,,Frogner,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Froland, Norway",58.587284600000004,8.600437985137697,"Froland, Norway",,,,,,Agder,,Froland,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Frøya, Norway",64.0705003,8.889507659687325,"Frøya, Norway",,,,,,Trøndelag,,Frøya,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
